Time,temp
1778040359.7143793,26.62
1778040359.8354104,26.62
1778040359.9558797,26.62
1778040360.085715,26.69
1778040360.2105677,26.69
1778040360.3341708,26.56
1778040360.456957,26.56
1778040360.5799458,26.56
1778040360.7019365,26.56
1778040360.825663,26.56
1778040360.9470487,26.56
1778040361.0711424,26.44
1778040361.198618,26.44
1778040361.3250108,26.56
1778040361.448848,26.56
1778040361.5757256,26.50
1778040361.6976535,26.50
1778040361.8211792,26.50
1778040361.9424093,26.50
1778040362.068201,26.38
1778040362.1953433,26.38
1778040362.320006,26.38
1778040362.4436607,26.38
1778040362.5738516,26.44
1778040362.6981106,26.44
1778040362.824191,26.44
1778040362.9428802,26.44
1778040363.0638032,26.38
1778040363.1881285,26.38
1778040363.3091645,26.38
1778040363.4336898,26.38
1778040363.5574522,26.38
1778040363.6827042,26.38
1778040363.8066175,26.38
1778040363.9309845,26.38
1778040364.0561898,26.38
1778040364.18538,26.38
